text,label,google,ckip
童鞋們，四年了，整整四年了，「財經郎眼」終於被有關部門一本正經地表揚了。[淚],0,1,0
//@齊寶媽:[淚][飛機] //@袁嶽:祈禱,0,0,0
不好，實物和圖上的不一樣，剛買就有掉線，起毛,0,0,0
在阿姆斯特丹和烏支特樂都看到星巴克。原來荷蘭不是沒有星巴克阿，只是偶住的格村米有！[淚]但跑進去，裏邊人滿爲患！往日在英國時泡星巴克，小資的情調一點點都沒有了。[失望],0,0,0
眼淚一下子流出來了@會做餅的塔塔姑娘 我明天要來看momo //@Fiona_小姐：突如其來的結束～[淚] //@昕薇-豬瑤瑤：討厭，原本以爲故事會很長，卻突然看到最後一張圖，眼淚就下來了。就像@亨特的江湖歲月 說的，我們活得很短，請不要遺棄我們。,0,1,0
都爛完了，客服聯繫幾天都也不回覆，十分不誠信！都是什麼態度！,0,0,0
學習雷鋒好榜樣！[偷笑]//@Byford張碧仿: [淚] 我老婆說你們這些作app的、真是雷鋒、那麼好的軟件、還免費、圖啥阿！//@徐威特VT:[轉發] 中槍的自覺,0,1,0
十二個月，來個?處女座的勻給你點[挖鼻屎]//@春妮:一小時[淚][哼]也太慘了點吧！[委屈]//@曹滌非:[哈哈][哈哈][哈哈][給力][威武][酷][偷笑] //@陳倩冰:365天[太開心]@熊麗電臺@曹滌非@BTV王娟@編劇曉伊   //@張永利Eric:90天也還行  //@嬌陽寶寶:居然有零分鐘~ //@巨大的饒子: 什麼叫0分鐘！cap,0,0,0
omg!!!!!!!!!![暈] //@李小萌:這麼多鍋，太不像話。不知是否犯法，或是法不責衆？ //@故園風雨前:// @社會不記錄 : 打開,0,0,0
就爲了這蝦面，喫貨今天又丟人了。跑去羊倌開心點菜，結果服務小妹嚴詞拒絕，因爲我沒有優惠短信就不能點！問：認識老闆能點麼？小妹請示了大堂經理，說：不能！最寸的是手機沒電了，求救電話都不能打！@秦洲同 ，人生真坎坷[淚],0,0,0
"明早七點過的飛機，不到五點就得起牀，等收拾完之後，我都還在糾結該帶幾雙鞋，抬眼一看，馬上十點半，oh,我幾乎可以不用睡了[暈]",0,0,0
剛路過宜靜園，姥姥、姥爺你們在這過得好嗎？想您們啦……[淚],0,1,0
這球看的緊張死了！看到李宗偉比完面無表情的坐在那裏，突然覺得他好可憐[淚]。其實兩個人今天都發揮的特別棒，特別爺們兒！,1,1,0
第一買鮮貨 結果很失望 有爛的 個頭也很小,0,0,0
必須是大嘴啊！[嘻嘻] //@LILISAY:走着//@鬼蜀日記: [抓狂][抓狂][抓狂]快來給我投票 //@Tella陳珊珊:我心中的喫?代表?，那必?是@鬼蜀日記 大叔啊[偷笑] ?吧@劉小胖丫 @張際星Jessie @LILISAY //@豆果網: 你心目中的喫貨代表是誰？[微公益愛心]你要和他一起來現場麼？,0,1,0
"11點定的,1點多送到,打開就發現餅裏面有一根頭髮！",0,0,0
四個字，“糟糕透頂”。我是晚上十一點過入住的。首先是交通的不便利，到酒店必須走三峽大壩的專用高速路，同時還要到路過的幾個武警“攔截站”停車檢查專用的通行證。即使出示了酒店的證件也要被當兵的盤問很久，由於帶着孩子心裏很不爽。酒店安排專門爲我們送通行證的接待人員還要我們開車到家裏去接，辦完手續後還要求送其回家。折騰半天下來已經快凌晨一點纔到酒店。總檯值班服務員的態度更加糟糕，沒有笑臉就不說了，對,0,0,0
不讓走是啥意思？//@70小暖: 抽她丫的//@飛鴻翩翩: 必須投訴這種高冷蒼蠅，欠收拾的貨//@紅燒肉崇拜者:一羣蒼蠅比一隻老虎還可恨。[怒]//@圓圓的朝陽613: 他們就是反華勢力！ //@胡楊麟:平時看這些穿官衣的沒個正形就算了，真沒想到竟如此素質！,0,0,0
很容易癢，不知道這兩大瓶怎麼弄了,0,0,0
可能是全中國辦理入住和退房速度最慢酒店,0,0,0
請轉發，希望有能力的好心人能幫她度過難關。。。病魔不等人[給力][話筒]//@重生再轉世: 花季少女[淚][淚][淚] //@瑪曲牛仔:??????????? //@怒僧達人: //@熱貢哇白龍: 轉發微博,0,0,0
每次翻照片都覺得人生何止苦短[淚],0,0,0
向@楊鳳崗 同志學素質[挖鼻屎]。我只想說：「我愛大連，我從未離開」[心][呵呵][微風][微風][微風][微風] 友情提示：楊先生 微博不是這麼用的[失望],0,0,0
人類，要積德啊！//@劉玲在路上: [怒],0,0,0
這位女同志需要承受多少“壓力”啊！//@侯寧: 回覆@向日葵的果田:[怒] //@向日葵的果田:35元？奇蹟,0,0,0
//@紅葉十一月: 錢錢錢//@卡李:錢錢錢//@GOKUSEN_: 感冒快走，受不了了//@咖喱livetoeat: //@茶几上的圍城:特別需[淚] //@last_mj聖僧說精靈王真美://@寫秋君:急需[可憐]//@世界的GY君_Georgeismyhalfheart:恩。來吧,0,1,0
服務不好，前臺接待服務冷漠，諮詢一下送機時間都不耐心解釋，本來定的標間，還要給改成大牀房，並說送個送機服務，感覺還是大公司的官僚作風。,0,0,0
?睡吧親們，明天繼續 //@閒情四月天: [抓狂]舉爪舉爪，憋的臉紅脖子粗，才憋出一頁半//@端木妙子: 舉爪啊~還在碼字ing...[淚] //@閒情四月天: 我打算今晚死磕，不過XDJM們都寫幾頁呀打算？//@JonathanBiMBA: 是一學期上疲了，明天再寫，同志們加油哈//@Coco:S,0,0,0
"位置相當偏僻,晚上從五環出來,該拐第一個彎的地方連路燈都沒有,房間小,二樓的房間要從三樓走下去,沒體會他們能提供什麼服務,連出租車都不給定.絕對不建議入住.",0,0,0
攜程訂的1層房間整體條件很差，不值那個價錢，需要重新裝修,0,0,0
感覺沒有之前好喫了！還是因爲不是一個店的緣故,0,1,0
兩個星期了，書還沒送到，我倒有點不高興了,0,0,0
【人生必到 ??代夫】人一世，物一世，每?人心目中都有必到的dream place！??#??代夫#就快?沉，怎可以不去[抓狂] [抓狂] ！??去不成，看??都好！一起看看@GOtrip 用?Idy Tam眼中的人?天堂：http://t.cn/a8OtUN,0,1,0
住了一次可以讓你不想再住第二次的酒店一次痛苦的經歷不想再提,0,0,1
東西不行，袖子上面有抽絲一樣的印子，比較隱蔽，不仔細看會忽視掉，具體大家看圖。,0,0,0
在密閉的空調環境脫鞋曬臭腳的人，你們自己聞不到臭味兒嗎？[怒]挺好的動車環境全讓你們毀了[怒]KKK,0,0,0
回覆@陳中:是真神！[衰] //@陳中:海神！[衰][衰][衰],0,0,0
18~55擰不上3。。。[淚]還得燒。。。@劍_走偏鋒,0,0,0
店家說修身的褲子要比休閒褲小一碼左右，爲毛我的差那麼多？跟地攤沒什麼兩樣，收費是地攤的快十倍了！,0,0,0
"酸奶居然過期了，生產日期7月7日，保質期21天，氣死了,一直喫這家的外賣，現在配送員態度越來越差",0,0,0
本週六晚上張傑開講！他真的說了很多話！你期待嗎～[鼓掌] //@杜海濤Hito:我傑哥開講啦！[haha] //@謝娜:哇哇哇！這個星期六晚上十一點半就要播出啦，他一般說一句話要想半天的哇[偷笑]真的會說那麼多話[喫驚]我要做好心裏準備[抓狂],0,1,0
今天絕對是撐醒的，宵夜真心不能喫多啊[挖鼻屎] 雪芽找不到了，只能喝這個，喝一次少一次了[淚],0,0,0
[淚]//@王旭de美食影像: 大補啊!//@貝太食品造型師健偉:極品,1,1,0
味道還可以，就是這送餐時間2個多小時纔到，也是醉了！,0,1,0
從功能上說應該是算是一部給國人掙臉的機子，但是有一點做的非常不好：顯示屏有一部分沒有顯示，這個一直沒明白廠家的用意，唉，細節部分出了問題也是遺憾啊,0,0,0
太可怕了，果然又是假的。 以前在京東買了多芬的洗髮水和護髮素，發現是假的，就放在一旁沒有用了。自己去嬌蘭佳人買了一套這個資生堂的來用，包括洗髮水護髮素和沐浴露，感覺很不錯。剛好又需要再買一套洗髮水護髮素和沐浴露來放在健身房用，京東送東西的確快，於是我就打賭般的在京東買了，買來之後，洗髮水用了兩次，頭皮裏面長了很多脂肪粒，頭皮其癢無比，跟自己在嬌蘭佳人買的完全不一樣。京東你真的太可怕了太噁心了。我猜洗髮水他們是肯定不會退的，只給後來預備買的朋友們提個醒吧。,0,0,0
[蠟燭][蠟燭][蠟燭][蠟燭] //@禧華軒張衛東: [蠟燭][蠟燭][蠟燭]//@秦皇泡泡街舞大叔: [蠟燭][蠟燭][蠟燭]//@林子50217: [贊]//@林子50217: [轉發][傷心][淚流滿面],0,0,0
//@谷玉恆: //@精品傳媒_劉楠://@精品傳媒胡蓮:救命！//@耒牯子謝良兵: 救人！//@中國經營報晏耀斌: 救命！@平安北京 /@朱惑木棉花: 娘耶，又要出人命啦？[淚],0,0,0
快遞太慢送到包裝都擠壓變形了 還好是褲子如果是其他東西不敢恭維了 商品還好唯一不滿意的就是不能用皮帶,0,0,0
這和女巫店的本週結果相逆啊，女巫店本週巨蟹是掛了小黑叉的～[暈],0,0,0
現在車上是雞蛋，老天啊，這種空氣要讓我腫麼辦呢[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂],0,0,0
送到對時候已經不熱了！我要求煎餅裏放辣椒，結果放的不知道什麼玩意的醬，太失敗了，2星是爲了豆腐腦,0,0,0
買過質量最差的褲子了，穿一天就有起球現象。,0,0,0
***送來就降價 不開心 本來是***三件買的,0,0,0
thinkpad的分區吧合理還是老問題了。 機身後殼有點畸形。 正面觸摸屏側外殼不牢固。,0,0,0
從12歲開始，喜歡足球、喜歡尤文、喜歡意大利，都是因爲你，真不敢相信會有這一天――再見，皮耶羅 [淚] [心],0,1,0
[嘻嘻][嘻嘻]小齊經常請客人喫飯，就是從來不請老闆喫飯[淚],0,1,0
我在喝蒙牛，會不會致癌，好害怕好害怕喔~~~,0,0,0
荷蘭的天氣發飆啊？!風大的可以把人捲上天！偶已經在感冒中[淚],0,0,0
估計喝茶喝多了，失眠中！[淚],0,0,0
是晚上到上饒的，打電話給酒店問路，態度不好，還總指錯路。在上饒繞了好久才找到酒店。入住後發現，房間小且不太乾淨。廁所馬桶很髒。燒水器連個指示燈都沒有。下次來肯定不住這兒了。,0,0,0
逛超市是個大任務~滿櫃的紅酒看得我暈頭轉向~看到些咱那賣挺貴滴款這邊價格都很喜人啊~心] 我都想搬回家~這瓶瓶罐罐滴怎麼拿~太沉了~[淚] 姐妹們北京要真這價格咱是不是得天天暈得乎啊！[哈哈] @airan1011 @Cyndiii喵 @加州紫茉莉 @winnie-敏,0,1,0
放着自家舒適的房子不住去租房，真不願過這樣的日子，衣服鞋子10件只能拿1件，漂亮包包想想就拿1個吧，這回可是持久戰，但願冬天不要太冷，否則徹底崩潰了[淚],0,0,0
從包裝到味道總體還可以，就是小菜不怎麼好喫，木耳還湊合，辣白菜根本不是那味兒！所以小菜再弄好點的話，還會多多支持！,0,1,1
靠，掛了吧 //@小小黑魚:太用力了吧[汗] //@馬秋秋秋:[衰],0,0,0
請問有搞法律的筒子能幫我打官司嗎？有圖有真相，此書作者這算是名目張膽的毀謗和捏造事實吧？聽說這書賣的不錯，大V造謠尊可怕啊！明眼人都看得出來，我這帥氣的模樣兒分明是?????????????????????手術成功了啊？[淚],0,0,0
沒宣傳的這麼好 而且外觀看起也不咋地 物流時間久 包裝直接泡沫箱子我都不好意思送人 我只能評價 差 很差 相當的差!!!,0,0,0
中關村的最後一餐，要不要再喫個鮮芋仙告別一下！已經向DQ，南京大牌檔，第三極告別了，還有難喫的道樂，等死人服務死爛的雲海餚~~[淚]再見啦~晚上像死城一樣的中關村,0,0,0
這幾天，天天面試。在找不到工作就該求包養了……[淚],0,0,0
很不怎麼樣的酒店，根本不象三星級。1、大堂：受理很慢，且服務員連你好都不會說；2、房間：我訂的是大牀房間，電視機很舊，衛生間裏洗澡的地方是用玻璃隔起來的，空間很狹小，而且熱水放出來的裏面全是棕紅色的鐵鏽，洗澡時水溫忽冷忽熱；比較變態的是，房間裏沒有預備網線，你得打電話要，而且電源插座很不合理，如果要插筆記本電源，需要把電視櫃往前搬至少50釐米，否則你是找不到插孔的；3、訂餐：按照《服務指南》，我打了8003，提示無此號碼，於是撥打8006查詢，告知我打8033，打過去以後又讓我打8031，訂個餐有這麼麻煩嗎？好不容易打通了，要了紅燒草魚、清炒土豆絲和紫菜湯，結果巨難喫，還不如外邊隨便一個小餐館做的好喫，反而花了70多元，根本不是三星級酒店廚師做的，讓人憤慨！紫菜湯的顏色就像是刷鍋水！紫菜也是大片大片的！3、服務：打電話要了網線，過了很久，難道綠洲飯店很大嗎？要走那麼久？！綠洲飯店我已經住過好幾次了，這次是最差勁的！！！給各位推薦立達賓館，性價比很好，服務也特別好，而且做的菜很有家常口味，喫起來很可口！雖然遠了一點，但是打車到市中心，也不過7元錢而已。唯一不足的就是沒有寬帶連接。補充點評 2007年8月16日 ： 還有一點最讓人無法忍受：隔音太差了！我的房間隔壁住了個醉漢，那個呻吟聲和鼾聲，簡直就像在同一個房間一樣，而且看電視的聲音和說話的聲音都很清晰！,0,0,0
"量太少,價格夠貴,差勁",0,0,0
看到東京的地鐵路線圖，有點暈啊，這才只是地下的[暈],0,0,0
明明選擇的是 週六送貨 周4 家裏沒人 還來送 下次遇到 直接 退貨 什麼態度 垃圾,0,0,0
這麼快就立秋拉[暈],0,1,0
關東煮沒有了，打來電話換了藕盒，很一般，懷疑藕盒不是和合谷家的,0,0,0
廣州是中國的，晚安！ //@F1主播??主??:唾?這些??的人渣！//@信??-??:[good] //@鼓手耗子:一羣敗類[怒][怒][怒],0,0,0
[怒][怒]最近這種事情真多！成都中海國際社區吧？,0,0,0
買了兩箱，有很多碰了的變軟，下次不要這個品牌了，真是怕了。,0,0,0
比飛機票還貴，老百姓坐不起[失望],0,0,0
二鍋是誇，二師兄嘛就要小心鳥//@追星老媽:實至名歸，絕沒惡意!//@盤龍崔捷: 星媽誇我[衰] //@追星老媽:謝謝崔大師崔二鍋，節日同樂！[偷笑]//@盤龍崔捷: 星媽早上好！節日快樂！,0,1,0
"一般吧,少了米飯",0,0,0
值班中，沒有春餅喫、沒有蘿蔔咬 [淚][委屈]  喫桔子，咬雪梨吧！,0,0,0
問候他們大爺！ //@津旅局的MONICA:不要菲絲[衰],0,0,0
爆米花和瓜子兒一樣是鬼招手，一喫就停不下來[抓狂][睡覺],0,1,0
"準備帶一家人來過年的,訂了兩天兩個套間,就爲了圖個清淨.可是除夕下午患了感冒,晚上房間裏的空調根本不熱,而且聲音奇響.結果第二天只能匆匆提前離開.酒店位置很偏僻,自己沒車進去了就出不來,周圍好象有些象遊樂場的設施,但冬天好象不開放,不知夏天怎麼樣.",0,0,0
不好電池太差了充滿電待機不到一個月天,0,0,0
Omg[暈],0,1,0
房間設施一般！唯一方便的就是有免費班車去機場。,0,1,0
//@兒童傷害曝光臺:[蠟燭]//@新浪育兒 ：防止兒童意外傷害！專題中彙總了一年來發生在孩子身上的各種意外事件，每一件都讓人觸目心驚、心痛難忍！希望家長們吸取血的教訓，爲所有離開我們的天使祈禱！[蠟燭][淚][話筒]http://t.cn/zRSu1mq,0,0,0
開家長會。學校請了個專家竟然主講什麼是幸福[汗]，其實家長更想聽班主任講，只能耐心等了。想起前幾天看一段子，記者?訪一農婦問什麼是幸福，農婦答幸福就是喫完晚飯和男人在炕上玩，再幸福就是玩了一會兒再接着玩，最幸福是串門兒到別人家炕上玩。請原諒我不想請假開家長會來聽關於幸福的講座。[衰],0,0,0
充電不理想 電池用不到一天 打算退 還要去檢修 有毛病纔給退 以後再也不相信京東了,0,0,0
辛苦 //@嘻哈包袱鋪陳曦:演出要大火呀，水管子都準備好啦？[嘻嘻][嘻嘻][嘻嘻] //@嘻哈包袱鋪官方微博:辛苦辛苦了[淚][淚]嘻哈人員感動ing~~@嘻哈七喜徐濤 @劉金霏 @嘻哈包袱鋪陳曦 @嘻哈包袱鋪劉鳳帥 @嘻哈包袱鋪李宇? @嘻哈包袱鋪安鳴傑 @嘻哈包袱鋪趙臣,0,1,0
這日子宜家都排隊[抓狂],0,0,0
?昆明????加蒙自啤酒狂??，?降落前遇?剪?，大家以?要??，大?尖叫此起彼落！?好???????富，返航昆明，所以今天?法跟蒙自的朋友?面了！下次?上！祝您?元宵快?！[??][怒][心],0,0,0
最想讓人一起跳皮筋啦！[淚] //@婧琪jesa:差不多全有玩過 好懷戀  ~~,1,1,0
#街角的幸福#你會不會忽然的出現，在街角的咖啡店。但咖啡館在哪兒？你出現了，咖啡館卻關了又開，招牌換了又換！我該是開心還是懷念？[哼][淚],0,0,0
回覆@Me蕞??11250928:你還笑，這窗口還沒開，大屏幕顯示沒號了，我真暈，起了這麼早，就是想掛個專家號，結果只能掛到下午的普通號[暈]好多大爺大媽都在抱怨。。。真想投訴 //@Me蕞??11250928:[偷笑],0,0,0
吊牌沒有廠家，公司。下次不敢購買,0,0,0
每次走芒市到鎮安這段國道，我眼前總會有10000只草泥馬飛過[怒][怒][怒][怒][怒][怒][怒][怒][怒] 我在:http://t.cn/zRUCiP0,0,0,0
羊肉泡饃裏有肉塊是臭的！,0,0,0
寶寶從中午12點半，一直折騰到現在現在，終於安穩的睡着了，我快累Shi了！！！[怒][抓狂],0,0,0
老年癡呆前兆[汗]忘上圖了[衰]@SandyWM,0,0,0
等你等得好辛苦！！我坐得好遙遠！[淚][愛你][兔子][給力]@吹風的雲吹風 @愣頭青韓老大  @在陽光裏流浪,0,0,0
#抵制日貨#還不如抵制蒙牛來的實際。自己人打自己人最厲害了，有本事全上島呀！,0,1,0
//@熊華GG: 夢想！[可憐]//@範煒: [淚][淚]//@張醒生: 中國人的Dream! 難以實現的夢！[喫驚],0,1,0
"隔音效果非常差,基本上隔壁房間的說話聲都能聽到.最後一天隔壁老早起來吵架,簡直就是對着你在說話.不小心碰壞了酒店的一個直徑18釐米的一個塑料框架的化妝鏡,竟然索賠我315元.(據稱,那個沒有品牌標示的化妝鏡系酒店定做的云云,我仔細研究了一下,差別可能是本來別人用金屬做的支架,這個是用有機玻璃做的,因此稍微碰下就斷了).入住的朋友看到的最好小心一點,要是碰壞個花瓶,畫框,酒杯的話不知道要收你多少錢.",0,0,0
面時間太長了，坨了，不好喫了,0,0,0
這就是你們的蘋果！外邊歪瓜裂棗的就不說了，裏邊還這樣！口感跟我們這*一大袋的沒什麼區別！,0,1,0
[暈]//@捷才教育:回覆@瀟灑張大旺:額!感覺會被凍死的。[汗] //@瀟灑張大旺:事後瞭解 有人說這哥們兒常年酗酒 這次肯定又喝高了 有人說這哥們兒 精神上有點瑕疵 唉 大下雨天 就在公交站臺上睡着了 冷風呼呼吹 雨水嘩嘩流 這哥哥也算是“一日風流”啊。。。 //@捷才教育:扶，找個證人一起扶。,0,0,0
回覆@Deer要好好學習:小Deer，你提到的，都木了……假期後還會有十幾波，早來早好運哦[微風][太陽]//@Deer要好好學習:好喜歡那件皮特潘領的小馬連衣裙 可素胸圍小了[淚][淚][淚] 前短後長的半身裙還在不在 綠色三角小包包還在不在[花心][花心][花心]//@畫眉:小Deer，加油[耶],0,1,0
買了幾天就降價200多，差評！本來覺得華爲手機不錯，這下讓我傷心了。雖然我們公司樓上就是華爲，但是我決定以後都不用華爲了。,0,0,0
[衰] 把我們繳的稅還給我們！//@航運界:#國際海運（中國）年會2012#【如果中遠和馬士基放棄航運 世界貿易將終止】,0,0,0
不要讓我週一一大早就想孩子[淚],0,0,0
煎餅越來越鹹了,0,0,0
好槍…… //@秦時親:我也是//@Acup初戰告捷信濃號-斷更刷屏中: 我。。。 //@搞鬼哦:我就是啊。。。。。[淚],0,1,0
跟皮說我們喫吧，忽然意識到我其實想說我們睡吧//@Bubu2206:好喫，可惜我不?做[淚],0,1,0
煩死啦 搖號再次沒中 哎[怒][抓狂] 我在:http://t.cn/zYlNTFl,0,0,0
他們說我臉瘦了顯刁，今早上起來發現自己長的越來越慈祥了！[淚][淚],0,1,0
我要喫鹹蛋黃釀大腸嘛[淚],0,1,0
大家週末都幹嘛呢？[思考]我在家等快遞，結果等到了，就悲哀了！一箱豆奶從西雙版納運來，24瓶碎了4瓶，無論包裝都嚴實，都經不住暴力快遞的摧殘！中通快遞夠差勁的！[悲傷][怒罵],0,0,0
看着地理位置合適才選的這家酒店，酒店沒有明顯招牌。房間裏有一股香菸和黴味兒的混合怪味。傢俱破舊。價格很貴！實在不值！有待改善呀！,0,0,0
驅動沒有配Windows 7 64bit的驅動，安裝完之後，讓Windows 7 自己上網安裝的，安裝完之後，效果還算可以，性能評分得到3.9分，最低分是桌面特效。CPU得分5.1，還算可以。,1,1,1
潘石屹，如果這真是你做的，我真想指着你的鼻子說，你是不是有點太不負責任了？這樣的蘋果怎麼有臉往外推？小，沒有關係，難喫怎麼說？不合適，很失望，,0,0,0
差評！！！！！！！！,0,0,0
#美食記# 飛?牛肉的N種喫法。。。硬是把自己給弄餓了[悲傷],0,0,0
酒店服務意識很差，餐廳不能簽單，說是怕消費的高於預授權。服務生明顯沒有經過培訓。,0,0,0
就像我追劇的感覺~~憂傷！！大吼一聲?更新的太慢了老子都不想看了！！！！！[失望]//@獅子座-心理學: 等待太久得來的東西，多半已經不是當初自己想要的樣子了…[心] 推薦關注@觸碰心靈的情書,0,0,0
大家看看我的照片就知道了，小的很大，都是挑出來最小的蘋果。就算上一次當吧！,0,1,1
設施陳舊，風機聲大，服務員水平不專業。,0,0,0
[衰][喫驚][汗][汗][汗] //@喫肉的兔子-:轉給那邊上班的看看！@路人某一個 @貓小抱 @山嵐熊外婆,0,0,0
對這類畜生就該用極性![怒],0,0,0
我的手機打不開鏈接[淚][委屈] //@thanapanyo:you speak thai very perfect !! ( weibo thailand )http://t.cn/zTK1TeA,0,1,0
[奧特曼] 看火影動畫片中...岸本大神和製作組的各位大人們.. [失望] .你們能不能不要每隔幾集就要回憶啊???==|||....各種回憶....我不要啊...TAT..,0,0,0
比想象中小的太多，一點味道都沒有，別說甜了，在現實中買的都比這個好，誰買誰後悔！都不要買，東西小，價格貴，還沒味！,0,0,0
拒絕蒙牛很久,0,0,0
垃圾！！訂的單的！！給我發棉的！！瞎了不看！！還說退還是換！！一退一換又浪費多長時間！！,0,0,0
"苦B的日子,要早起幹活,爲顧及形像還不好意思發牢騷,只能表雄心鳥![淚][淚]",0,0,0
這麼重要的事我竟然忘記了[淚][淚][淚],0,0,0
論文通過了……16號去答辯……導師我愛你……娜姐我愛你……大頂我愛你……大頭3姑娘死鬼海欣我愛你們……知道這是什麼感覺嗎，就是便祕多年突然今天大便通暢的感腳！！！！！一直步行突然就坐上捷運的感腳！！！！一個move回來的感腳！！！！一生一世一論文，寫論文傷不起！！終於可以專心工作了[淚],1,1,0
比較老舊,0,0,0
不值，不是特別舒服，性價比不高,0,0,0
極其不準時，午餐變下午茶,0,0,0
系統重新裝了要黑一下屏，不知道什麼原因。京東降價太快了，不爽,0,0,0
隔音太差，稍微大點聲，三和板的傳音效果較好。黃金週的價格是平時的一倍，明顯有上當的感覺。特別是結帳時聽到別人才260，我的居然是370！！！！！！！！！！！！,0,0,0
褲子質量太差了，穿了兩次，起毛毛了，唉，差，差，差,0,0,0
感覺前攝像頭像素沒有1300萬，而且照片質量不好,0,0,0
沒在一起，但我們從未分開過！//@哲言心語:瞬間我就淚奔了[淚],0,1,0
沒見效果，掉髮更嚴重。之前至少能撐2天，現在頭髮要一天洗一次，油的有點離譜。我也是醉醉的。,0,0,0
"6月16號就從網上訂了房間,晚上到酒店時前臺說房間了,也沒找到我的訂單.後來打電話給攜程說已經酒店已經將訂單回傳過.酒店前臺一直讓我等待了五十分鐘纔給了房間.到房間後居然還有別人剩下的垃圾沒有清理.而且環境還不好,外面就是馬路,吵死了,反正這次弄得相當不愉快,相當差勁點?",0,0,0
一箱有一半都是壞的，還讓人咋喫，一錘子交易,0,0,0
剛開始用，手機倒是沒有異常情況，就是售後太差了，我是幫朋友買的，沒有發票朋友不要，官方就是一再的推脫髮票的事，說白了就是要7天以後纔給你發票。搞的我和朋友關係都鬧僵了。就因爲發票的事，開始客服說是1至3天，到了第4天又說7天以後。而且發票一欄我都沒有選用電子發票，都不知道爲什麼會默認爲電子發票，官方有點強行給你電子發票的感覺。,0,0,0
12月4日～7日我們一行7人住進了皇嘉，給我和同事感覺都不好，一房間沒有暖氣，而且換房間態度不好，房間換後還是沒有暖氣；二房間衛生間設施差，臺盆龍頭出水很小，洗澡淋浴區，下水不暢，設施陳舊，衛生間洗澡環境很冷；三早餐尚可。希望皇嘉應該重新裝修，現在的房間設施和服務不符合4星級的標準和要求。,0,0,0
求求大家不要再問我聖誕節怎麼過了[淚]鬱悶起的，楊洋今天輾轉醫院和派出所之間，各種煩[抓狂],0,0,0
休息下，喝完這杯，就是開始加班出年報的節奏了[暈][暈][暈]（costa大師拉花新品：醇芝白咖啡）,0,1,0
#華宇食享#您是否有這樣的小私心，希望能把它們帶回客房~..悄悄的~..悄悄的..那是不可能的！！！[淚],0,1,0
出差在外，沒來得及看，回來發現買錯碼了，跟客服說我出運費換，竟然還是不同意，挺失望的！,0,0,0
房間有奇怪的味道，東西忘在酒店打電話跟對方說住宿時間和房間號對方不仔細聽，還大聲說：你聽不懂我說的中文麼！然後態度很差的掛了電話,0,0,0
"酒店在西寧來說還是比較滿意的,首先,地理位置不錯,人口素質還不錯.其次,房間設置雖然比較簡單,但基本達到四星標準.第三,不滿意的地方就是服務問題.各位先前入住酒店的朋友已經提到了,我需要補充的是,前臺的女服務員還沒有男服務生熱情.基本不屬於不會笑的或者是比較會耍NB的.按照對方理論,誰讓我們是外地人呢,人家能給我們個地兒住就不錯了.最後,我要說的是,早餐只有中餐,雖是自助,但基本沒有辦法評論,我只提一點,早餐的橙汁是熱的,原來是用市場上早已絕跡的TANG果珍沖泡的.所以房間我給3分,環境給4分外,都是1分.",0,0,1
等了70分鐘,0,0,0
報告@我是_老李 我已經把《天生一對》看完了，印度電影好長啊[暈]。不過我現在也很喜歡阿姆利則，還有對他們比賽喫的那個小喫很有興趣，哈哈,1,1,0
分子料理！把複雜的東西簡單做這叫創造！把簡單的東西搞複雜這叫藝術！ //@敏婷小姐:我只想喫草莓而已~[淚]//@詠琪琪琪琪琪琪: 啊啊啊啊啊，我要瘋了，這已經不是草莓了[抓狂][抓狂][抓狂]//@cindy楊嫺嫺:@餘偉森,0,1,0
才下飛機 孤魂野鬼 心境尤其蒼涼[失望],0,0,0
變道。 //@Jonathan唐:後面有大車緊跟，一定要換道！ //@蔣子剛與發明: [圍觀]請記住牛頓定律，出行遠離大卡車！ //@商克偉: 鮮活的生命啊。大車太瘋狂了！  //@李傑:  //@許單單-互聯網分析師: [淚],0,0,0
我這身子骨 蓋一厚被 今早居然是被凍醒得 這燒的是暖器嗎？[怒罵],0,0,0
手機充滿狀態下，待機無故發熱耗電，幾小時沒電關機了，本來是當備用機的如今待機都不行服了！問客服說後臺運行沒關，我確定都關了。客服反應要求去檢測！失敗的一次購物,0,0,0
鍵盤感覺很差，不敢使很大的勁，打字時很輕很小心翼翼。感覺很容易壞,0,0,0
你好，我是哆啦A夢，請多多指教![淚]。。。很愛很愛叮噹。。。很愛，很愛。。。,1,1,0
#易享時刻##派之星#旅行中的我，一手舉單反，一手舉手機，既要拍大片，還要隨分享。無奈手機不給力，相機美圖不能隨時傳分享，糾結啊～～[抓狂]終於發現這個有wifi功能的神器[得意地笑]@野千尋 @六零兒 @史智峯 你們知道不[嘻嘻],0,1,0
東西很一般，像素不好，也只適合我們這些窮鬼用用，建議稍微有點錢的還是加點錢買好一點的吧。還有:賣家爲人不厚道，我這是雙十一買的，裏面就有個充電器和數據線，而11月12號早上我再次逛京東，還是雙十一的價格居然送保護套，我想問問商家:我是少給錢了還是怎麼滴？？？憑什麼同樣的價錢你雙十一不送套子，過了11號你12號居然送套子，你們這搞的是什麼意思？？？這事擱誰心裏都不舒服，並不是我買不起那幾十塊錢的套子，你們這樣做對嗎？？？總之這是我很不愉快的一次購物，祝早日關門大吉！！！！！！！,0,0,0
